business_id,business_name,business_address,business_postal_code,business_latitude,business_longitude,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,date,time
19002,Subway #4066,5650 Geary Blvd,94121,37.780421,-122.479933,1844645990,2019-08-22,87,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2019-08-22,1970-01-01T12:00:00.000Z
7748,FOODS CO. #351,345 WILLIAMS Ave,94124,37.730164,-122.399114,1726077327,2019-06-07,90,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2019-06-07,1970-01-01T12:00:00.000Z
184,RADIO HABANA,1109 VALENCIA St,94110,37.755124,-122.420916,1240312035,2018-12-19,96,Routine - Unscheduled,103131,Moderate risk vermin infestation,Moderate Risk,2018-12-19,1970-01-01T12:00:00.000Z
2599,HONG KONG RESTAURANT,2728 SAN BRUNO Ave,94134,37.727159,-122.403452,-2072834741,2017-03-15,81,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2017-03-15,1970-01-01T12:00:00.000Z
1021,LA SANTANECA DE LA MISSION,2815 MISSION St,94110,37.751885,-122.418406,-959024702,2019-04-02,82,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2019-04-02,1970-01-01T12:00:00.000Z
2008,Hook a Cook,Pier 39  Building B  Space 1-3,94133,37.786766,-122.461545,-1043272287,2019-06-25,94,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-06-25,1970-01-01T12:00:00.000Z
61736,Rosamunde Sausage Grill,2832 MISSION St,94110,37.751587,-122.418444,1752176566,2018-09-18,92,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-09-18,1970-01-01T12:00:00.000Z
32586,Terroir,81 Langton St,94103,37.776494,-122.408562,-1259987350,2019-03-14,94,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2019-03-14,1970-01-01T12:00:00.000Z
4907,JIM GEORGIE'S DONUT,2799 16th St,94103,37.765262,-122.41523,1093898361,2017-01-05,80,Routine - Unscheduled,103132,Improper thawing methods,Moderate Risk,2017-01-05,1970-01-01T12:00:00.000Z
19170,Vino Rosso,629 Cortland Ave,94110,37.739041,-122.415636,1464776893,2019-09-09,98,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2019-09-09,1970-01-01T12:00:00.000Z
3046,Mollie Stone's Grand Central Market,2435 CALIFORNIA St,94115,37.788773,-122.434697,-322487808,2019-02-08,82,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2019-02-08,1970-01-01T12:00:00.000Z
1147,UA Twin Stonestown,501 Buckingham Way,94132,37.730105,-122.478441,-1243936890,2018-01-02,94,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2018-01-02,1970-01-01T12:00:00.000Z
3982,SLIM'S,333 11th St,94103,37.771501,-122.413439,-1211788301,2017-02-27,94,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2017-02-27,1970-01-01T12:00:00.000Z
21982,Chico's Grill,3771 Mission St,94110,37.736438,-122.424269,-803084436,2017-11-16,87,Routine - Unscheduled,103145,Improper storage of equipment utensils or linens,Low Risk,2017-11-16,1970-01-01T12:00:00.000Z
2716,RED A BAKERY,634 CLEMENT St,94118,37.782888,-122.466101,1037221379,2016-10-27,82,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2016-10-27,1970-01-01T12:00:00.000Z
3877,BALBOA CAFE,3199 FILLMORE St,94123,37.798835,-122.435894,1173123464,2018-01-04,79,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2018-01-04,1970-01-01T12:00:00.000Z
320,NAPOLI PIZZA RESTAURANT,1045 POLK St,94109,37.786545,-122.419894,1955399932,2017-10-04,77,Routine - Unscheduled,103129,Insufficient hot water or running water,Moderate Risk,2017-10-04,1970-01-01T12:00:00.000Z
2755,SOCIALE,3665 SACRAMENTO St,94118,37.787364,-122.45299,642254261,2016-12-05,85,Routine - Unscheduled,103114,High risk vermin infestation,High Risk,2016-12-05,1970-01-01T12:00:00.000Z
5854,Gateway High/Kip Schools,1430 Scott St,94115,37.783427,-122.437747,1304618845,2017-11-01,98,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2017-11-01,1970-01-01T12:00:00.000Z
628,EL BURRITO EXPRESS #2,1812 DIVISADERO St,94115,37.786407,-122.440057,-1604318711,2019-07-29,79,Routine - Unscheduled,103157,Food safety certificate or food handler card not available,Low Risk,2019-07-29,1970-01-01T12:00:00.000Z
2317,BURGER JOINT,807 VALENCIA St,94110,37.759933,-122.421356,-208053573,2018-04-11,90,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2018-04-11,1970-01-01T12:00:00.000Z
253,Ann's Donut Coffee Shop,4488 Mission St,94112,37.725949,-122.433906,-449632662,2017-11-14,92,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2017-11-14,1970-01-01T12:00:00.000Z
1337,Sabor De San Miguel,3263 MISSION St,94110,37.744726,-122.420395,576184854,2017-10-30,85,Routine - Unscheduled,103131,Moderate risk vermin infestation,Moderate Risk,2017-10-30,1970-01-01T12:00:00.000Z
4906,NEW STAR MARKET,269 14th St,94103,37.768274,-122.419299,993908763,2018-05-07,94,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2018-05-07,1970-01-01T12:00:00.000Z
1527,CITY'S CHOICE,301 05th St,94107,37.780263,-122.403323,-1898651841,2017-08-15,84,Routine - Unscheduled,103102,Unclean hands or improper use of gloves,High Risk,2017-08-15,1970-01-01T12:00:00.000Z
5841,JEFFERSON ELEMENTARY SCHOOL,1725 IRVING St,94122,37.763543,-122.476332,4618163,2017-04-19,96,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2017-04-19,1970-01-01T12:00:00.000Z
3046,Mollie Stone's Grand Central Market,2435 CALIFORNIA St,94115,37.788773,-122.434697,-322487808,2019-02-08,82,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2019-02-08,1970-01-01T12:00:00.000Z
1203,TAWAN'S THAI FOOD,4403 GEARY Blvd,94118,37.780834,-122.46659,61086515,2017-08-03,77,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2017-08-03,1970-01-01T12:00:00.000Z
61915,La Loma Produce Nos. 3 & 9 Inc,5652 MISSION St,94112,37.710685,-122.447907,-1822650723,2019-01-09,83,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2019-01-09,1970-01-01T12:00:00.000Z
3345,"BAR NONE-SF, LLC",1980 UNION St,94123,37.797578,-122.431883,-487268676,2018-04-12,79,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2018-04-12,1970-01-01T12:00:00.000Z
62000,Cafe Encore,488 Post St,94109,37.788128,-122.409705,-1912585313,2019-01-11,92,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2019-01-11,1970-01-01T12:00:00.000Z
2649,WAN KEE RESTAURANT,2152 MISSION St,94110,37.762527,-122.419475,-1367791943,2018-04-09,77,Routine - Unscheduled,103131,Moderate risk vermin infestation,Moderate Risk,2018-04-09,1970-01-01T12:00:00.000Z
59331,The Lunch Box,50 Phelan Ave.,94112,37.723638,-122.452273,1770344634,2018-04-10,87,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2018-04-10,1970-01-01T12:00:00.000Z
4700,STEWART'S MARKET,2498 SUTTER St,94115,37.785093,-122.441498,1868755639,2019-09-03,90,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2019-09-03,1970-01-01T12:00:00.000Z
19373,Las Isletas,4508 03rd St,94124,37.737021,-122.390043,289939818,2019-03-14,81,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2019-03-14,1970-01-01T12:00:00.000Z
2749,TAQUERIA CANCUN,3211 MISSION St,94110,37.745433,-122.419945,42254184,2016-11-28,94,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2016-11-28,1970-01-01T12:00:00.000Z
62578,New Chef Hung's Restaurant,823 Clay St,94108,37.794193,-122.406677,52820935,2017-12-07,66,Routine - Unscheduled,103145,Improper storage of equipment utensils or linens,Low Risk,2017-12-07,1970-01-01T12:00:00.000Z
3920,BOSTON MARKET,2300 16th St,94103,37.765708,-122.409002,1178166166,2019-01-02,94,Routine - Unscheduled,103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,2019-01-02,1970-01-01T12:00:00.000Z
1791,GARDEN HOUSE CAFE,3117 CLEMENT St,94121,37.781597,-122.492544,-1268445225,2018-12-07,88,Routine - Unscheduled,103145,Improper storage of equipment utensils or linens,Low Risk,2018-12-07,1970-01-01T12:00:00.000Z
7489,GAS & SHOP,599 South Van Ness Ave,94110,37.763803,-122.417326,1595871206,2018-07-10,94,Routine - Unscheduled,103132,Improper thawing methods,Moderate Risk,2018-07-10,1970-01-01T12:00:00.000Z
943,EL CASTILLITO TAQUERIA INC.,136 CHURCH St,94114,37.768776,-122.429095,-169100086,2018-04-26,76,Routine - Unscheduled,103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,2018-04-26,1970-01-01T12:00:00.000Z
253,Ann's Donut Coffee Shop,4488 Mission St,94112,37.725949,-122.433906,-449642568,2016-12-08,96,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2016-12-08,1970-01-01T12:00:00.000Z
63896,Smokin' Warehouse BBQ,1465 Carroll Ave,94124,37.723466,-122.390795,-1291166328,2017-01-20,89,Routine - Unscheduled,103105,Improper cooling methods,High Risk,2017-01-20,1970-01-01T12:00:00.000Z
1352,LA TORTILLA,495 Castro St B,94114,37.760954,-122.434935,2076194444,2018-06-20,74,Routine - Unscheduled,103135,No person in charge of food facility,Low Risk,2018-06-20,1970-01-01T12:00:00.000Z
544,THAI TIME RESTAURANT,315 08th Ave,94118,37.782534,-122.466615,-1414393923,2018-09-25,72,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2018-09-25,1970-01-01T12:00:00.000Z
18102,Kim Son Restaurant,3614 BALBOA St,94121,37.775728,-122.497701,2038958604,2019-02-20,71,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2019-02-20,1970-01-01T12:00:00.000Z
62775,Lombard Shell,1800 LOMBARD St,94123,37.800468,-122.431434,-1722006543,2018-02-09,94,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-02-09,1970-01-01T12:00:00.000Z
27799,Buckhorn Grill,845 Market St FE-5,94103,37.784848,-122.406892,1076350212,2019-07-24,85,Routine - Unscheduled,103139,Improper food storage,Low Risk,2019-07-24,1970-01-01T12:00:00.000Z
2620,Bambino's Ristorante,945 Cole St,94117,37.765174,-122.449884,27166158,2017-12-14,96,Routine - Unscheduled,103136,Unsanitary employee garments hair or nails,Low Risk,2017-12-14,1970-01-01T12:00:00.000Z
7210,NOE VALLEY MARKET,200 NOE St,94114,37.765728,-122.433275,-534334618,2017-11-10,98,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2017-11-10,1970-01-01T12:00:00.000Z
5810,DENMAN MIDDLE SCHOOL,241 ONEIDA St,94112,37.721825,-122.442876,1199605960,2019-09-20,89,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2019-09-20,1970-01-01T12:00:00.000Z
7747,SAFEWAY STORE #964,4950 Mission St,94112,37.71954,-122.438775,1626077540,2019-08-20,81,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2019-08-20,1970-01-01T12:00:00.000Z
741,MOZZARELLA DI BUFALA PIZZERIA II,069 WEST PORTAL Ave,94127,37.740052,-122.466544,1105736190,2018-02-22,94,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2018-02-22,1970-01-01T12:00:00.000Z
4917,LA VICTORIA BAKERY,2937 24th St,94110,37.752373,-122.410876,2093908861,2018-06-05,69,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2018-06-05,1970-01-01T12:00:00.000Z
587,NEW TSING TAO RESTAURANT,811 ULLOA St,94127,37.740654,-122.465389,-1409362013,2018-01-31,88,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2018-01-31,1970-01-01T12:00:00.000Z
5993,JACKIE CHAN SENIOR CENTER,5757 Geary Blvd,94121,37.780174,-122.481229,-1975231215,2019-02-25,91,Routine - Unscheduled,103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,2019-02-25,1970-01-01T12:00:00.000Z
2632,MARTHA & BROS COFFEE CO,745 CORTLAND Ave,94110,37.738927,-122.414757,1227165253,2017-03-09,94,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2017-03-09,1970-01-01T12:00:00.000Z
7645,LUCKY PORK MARKET,2659 MISSION St,94110,37.754513,-122.418626,16002335,2018-10-23,86,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2018-10-23,1970-01-01T12:00:00.000Z
2325,THE CITRUS CLUB,1790 HAIGHT St,94117,37.769428,-122.451604,591936141,2017-01-25,84,Routine - Unscheduled,103157,Food safety certificate or food handler card not available,Low Risk,2017-01-25,1970-01-01T12:00:00.000Z
59872,KAMEKYO,943 COLE St,94117,37.765164,-122.449874,35770405,2018-10-29,90,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-10-29,1970-01-01T12:00:00.000Z
59691,Bouche,603 Bush St,94108,37.790323,-122.407348,-884361015,2018-04-25,91,Routine - Unscheduled,103104,Unauthorized or unsafe use of time as a public health control measure,High Risk,2018-04-25,1970-01-01T12:00:00.000Z
4787,TONY BALONEY'S,1098 HOWARD St,94103,37.778033,-122.40943,1978801146,2017-10-02,86,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2017-10-02,1970-01-01T12:00:00.000Z
61669,Good Eats Cafe,200 Pine St #160,94104,37.792237,-122.400124,-652846648,2019-04-08,86,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2019-04-08,1970-01-01T12:00:00.000Z
5807,SHERIDAN ELEMENTARY SCHOOL,431 CAPITOL Ave,94112,37.714304,-122.459115,899606043,2019-10-03,92,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2019-10-03,1970-01-01T12:00:00.000Z
3055,"SAFEWAY STORES, INC. #995",1335 Webster St,94115,37.783253,-122.431034,577512797,2019-08-13,83,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2019-08-13,1970-01-01T12:00:00.000Z
1926,LINCOLN PARK BAR AND GRILL,300 34th Ave,94121,37.782971,-122.496324,-653347401,2018-09-19,92,Routine - Unscheduled,103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,2018-09-19,1970-01-01T12:00:00.000Z
3850,Thai House Express On Castro,599 Castro,94114,37.759404,-122.434836,-1526875631,2018-10-09,90,Routine - Unscheduled,103145,Improper storage of equipment utensils or linens,Low Risk,2018-10-09,1970-01-01T12:00:00.000Z
4108,Hornblower Cruises & Events/SF Belle,Pier 3,94111,37.797473,-122.39592,-1496690305,2017-01-11,92,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2017-01-11,1970-01-01T12:00:00.000Z
3862,IMPERIAL GARDEN SEAFOOD RESTAURANT,2626 SAN BRUNO Ave,94134,37.728458,-122.403991,-326886536,2017-01-04,66,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2017-01-04,1970-01-01T12:00:00.000Z
7493,MR. PICKLE'S SANDWICH SHOP,3380 20th St,94110,37.758817,-122.416522,1995851524,2016-10-28,84,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2016-10-28,1970-01-01T12:00:00.000Z
2599,HONG KONG RESTAURANT,2728 SAN BRUNO Ave,94134,37.727159,-122.403452,-2072824647,2018-04-09,79,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2018-04-09,1970-01-01T12:00:00.000Z
4797,"Good Life Grocery, The",448 CORTLAND Ave,94110,37.739053,-122.416683,-1316146322,2019-08-30,92,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2019-08-30,1970-01-01T12:00:00.000Z
628,EL BURRITO EXPRESS #2,1812 DIVISADERO St,94115,37.786407,-122.440057,-1604319331,2019-01-09,79,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-01-09,1970-01-01T12:00:00.000Z
7764,YASUKOCHI'S SWEET SHOP,1790 SUTTER St,94115,37.78659,-122.429815,-968899858,2018-07-18,90,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2018-07-18,1970-01-01T12:00:00.000Z
1362,RESTAURANTE FAMILIAR,4499 MISSION St,94112,37.726402,-122.433476,-1218782961,2017-05-11,87,Routine - Unscheduled,103105,Improper cooling methods,High Risk,2017-05-11,1970-01-01T12:00:00.000Z
63150,Local Diner,1244 Market St,94102,37.778343,-122.415348,1418245689,2017-08-09,72,Routine - Unscheduled,103139,Improper food storage,Low Risk,2017-08-09,1970-01-01T12:00:00.000Z
1426,SWEET DELIGHT BAKERY,4476A MISSION,94112,37.726117,-122.433817,886250361,2017-11-29,71,Routine - Unscheduled,103138,Improper storage use or identification of toxic substances,Low Risk,2017-11-29,1970-01-01T12:00:00.000Z
3611,ABSINTHE BRASSERIE & BAR,398 HAYES St,94102,37.77694,-122.422962,342927539,2018-04-03,94,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-04-03,1970-01-01T12:00:00.000Z
7678,Casa Thai Market,3020 16th St,94103,37.765049,-122.420122,-978955260,2019-07-24,91,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2019-07-24,1970-01-01T12:00:00.000Z
61736,Rosamunde Sausage Grill,2832 MISSION St,94110,37.751587,-122.418444,1752175765,2018-01-17,90,Routine - Unscheduled,103150,Improper or defective plumbing,Low Risk,2018-01-17,1970-01-01T12:00:00.000Z
64351,Fatted Calf SF,320 Fell St,94102,37.775918,-122.423134,1259161298,2017-07-06,92,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2017-07-06,1970-01-01T12:00:00.000Z
36911,Royal Market & Bakery,5331 Geary Blvd,94121,37.780383,-122.47673,1743283250,2019-05-14,92,Routine - Unscheduled,103132,Improper thawing methods,Moderate Risk,2019-05-14,1970-01-01T12:00:00.000Z
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,1088856758,2016-12-06,84,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2016-12-06,1970-01-01T12:00:00.000Z
7527,DON CHUYS MEXI-MERCADO,544 EXCELSIOR Ave,94112,37.724122,-122.429309,1100893710,2017-05-10,94,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2017-05-10,1970-01-01T12:00:00.000Z
2343,GRAND MISSION DONUT & BAKERY,2195 MISSION St,94110,37.761929,-122.419308,-1903040179,2016-11-01,96,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2016-11-01,1970-01-01T12:00:00.000Z
4959,THAT'S IT MARKET,2699 Mission St,94110,37.753973,-122.418576,1998932074,2017-11-14,85,Routine - Unscheduled,103114,High risk vermin infestation,High Risk,2017-11-14,1970-01-01T12:00:00.000Z
5908,SHERMAN ELEMENTARY SCHOOL,1651 UNION St,94123,37.798243,-122.426167,-1885316534,2017-03-14,88,Routine - Unscheduled,103147,Inadequate ventilation or lighting,Low Risk,2017-03-14,1970-01-01T12:00:00.000Z
2664,Alice's Restaurant,1599 Sanchez St,94131,37.743602,-122.428803,132218261,2019-06-13,60,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2019-06-13,1970-01-01T12:00:00.000Z
1668,SILVER CREST DONUT SHOP,340 BAYSHORE Blvd,94124,37.742456,-122.405766,-683534317,2019-02-27,84,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2019-02-27,1970-01-01T12:00:00.000Z
2841,"THE OLYMPIC CLUB AT LAKESIDE, UPPER",599 SKYLINE Blvd,94132,37.708887,-122.497934,652339273,2018-08-09,94,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2018-08-09,1970-01-01T12:00:00.000Z
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,1088866576,2017-10-24,76,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2017-10-24,1970-01-01T12:00:00.000Z
5999,The Salvation Army,1156 Valencia St,94110,37.754397,-122.420915,-1375240716,2018-07-24,90,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2018-07-24,1970-01-01T12:00:00.000Z
1339,HIGHER GROUNDS,691 CHENERY St,94131,37.734483,-122.43368,776204526,2019-07-02,96,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2019-07-02,1970-01-01T12:00:00.000Z
7405,TRADER JOE'S,3 MASONIC Ave,94118,37.783444,-122.447294,1785796189,2017-11-01,89,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2017-11-01,1970-01-01T12:00:00.000Z
1673,RUBIN'S,101 SPEAR St,94105,37.792577,-122.393992,-183534127,2019-04-17,82,Routine - Unscheduled,103150,Improper or defective plumbing,Low Risk,2019-04-17,1970-01-01T12:00:00.000Z
2766,TAQUERIA GUADALAJARA,4798 MISSION,94112,37.721191,-122.43755,1742283670,2019-06-14,80,Routine - Unscheduled,103156,Permit license or inspection report not posted,Low Risk,2019-06-14,1970-01-01T12:00:00.000Z
4987,ROSSI'S DELI,426 Castro St,94114,37.761954,-122.435168,503964294,2017-06-30,86,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2017-06-30,1970-01-01T12:00:00.000Z
2766,TAQUERIA GUADALAJARA,4798 MISSION,94112,37.721191,-122.43755,1742254070,2016-10-14,81,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2016-10-14,1970-01-01T12:00:00.000Z
26149,Mrs. Fields Cookies,865 Market St 9000,94103,37.784317,-122.407563,-714892442,2019-08-22,91,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-08-22,1970-01-01T12:00:00.000Z
5825,GUADALUPE ELEMENTARY SCHOOL,859 PRAGUE St,94112,37.710464,-122.434202,-1595362041,2019-02-15,98,Routine - Unscheduled,103143,Inadequate warewashing facilities or equipment,Low Risk,2019-02-15,1970-01-01T12:00:00.000Z
2980,PUERTO ALEGRE,546 Valencia St,94110,37.764148,-122.421855,1667436791,2018-02-15,89,Routine - Unscheduled,103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,2018-02-15,1970-01-01T12:00:00.000Z
5156,McDONALD'S,302 POTRERO Ave,94110,37.765507,-122.407565,224104910,2018-04-30,94,Routine - Unscheduled,103161,Low risk vermin infestation,Low Risk,2018-04-30,1970-01-01T12:00:00.000Z
19416,Starbucks,865 Market St C26,94103,37.784317,-122.407563,294962926,2018-07-18,96,Routine - Unscheduled,103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,2018-07-18,1970-01-01T12:00:00.000Z
4860,Play  Field Cafe,1 Zoo Rd,94132,37.73017,-122.502535,688876158,2018-06-06,92,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2018-06-06,1970-01-01T12:00:00.000Z
2739,ROSE'S CAFE,2298 Union St,94123,37.796927,-122.436974,-957726437,2018-05-07,90,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2018-05-07,1970-01-01T12:00:00.000Z
1296,TAQUERIA EL BUEN SABOR,699 VALENCIA St,94112,37.761743,-122.421492,771162145,2018-10-25,81,Routine - Unscheduled,103118,Employee eating or smoking,Moderate Risk,2018-10-25,1970-01-01T12:00:00.000Z
3838,CAFE PICARO,3120 16th St,94103,37.764908,-122.422442,1568091276,2018-06-20,90,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2018-06-20,1970-01-01T12:00:00.000Z
1931,YUMMY YUMMY VIETNAMESE RESTAURANT,1015 IRVING St,94122,37.763913,-122.468809,-153338213,2019-01-07,79,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2019-01-07,1970-01-01T12:00:00.000Z
7636,LEE'S FOOD MARKET,1397 Revere Ave,94124,37.729455,-122.386364,-883997671,2018-10-17,78,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2018-10-17,1970-01-01T12:00:00.000Z
155,CAFE COLE,609 Cole St,94117,37.769303,-122.450724,-1659698957,2017-02-27,79,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2017-02-27,1970-01-01T12:00:00.000Z
2840,THE OLYMPIC CLUB AT LAKESIDE,599 SKYLINE Blvd,94132,37.708887,-122.497934,552319693,2016-12-29,93,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2016-12-29,1970-01-01T12:00:00.000Z
2841,"THE OLYMPIC CLUB AT LAKESIDE, UPPER",599 SKYLINE Blvd,94132,37.708887,-122.497934,652329282,2017-08-18,94,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2017-08-18,1970-01-01T12:00:00.000Z
7216,El Chico Produce Market #2,4600 Mission St,94112,37.724489,-122.435026,65664774,2017-05-02,76,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2017-05-02,1970-01-01T12:00:00.000Z
28206,Westfield Food Court Scullery,845 Market St Scullery (LL),94103,37.784679,-122.407061,-1173333167,2018-03-05,90,Routine - Unscheduled,103151,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk,2018-03-05,1970-01-01T12:00:00.000Z
2739,ROSE'S CAFE,2298 Union St,94123,37.796927,-122.436974,-957725837,2018-11-07,83,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2018-11-07,1970-01-01T12:00:00.000Z
3309,ALBORZ,1245 VAN NESS Ave,94109,37.787375,-122.421844,207708513,2019-03-05,81,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2019-03-05,1970-01-01T12:00:00.000Z
5853,RAOUL WALLENBERG HIGH SCHOOL,40 VEGA St,94115,37.780133,-122.445864,1204627971,2018-02-27,94,Routine - Unscheduled,103147,Inadequate ventilation or lighting,Low Risk,2018-02-27,1970-01-01T12:00:00.000Z
2980,PUERTO ALEGRE,546 Valencia St,94110,37.764148,-122.421855,1667447107,2019-05-31,91,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2019-05-31,1970-01-01T12:00:00.000Z
1075,"SANDWICH PLACE, THE",2029 MISSION St,94110,37.764384,-122.419566,145988326,2017-07-26,87,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2017-07-26,1970-01-01T12:00:00.000Z
64496,Hornblower Cruises & Events/SF Spirit,"Pier 3, The Embarcadero",94111,37.794551,-122.39319,-1420688273,2019-03-19,82,Routine - Unscheduled,103130,Inadequate sewage or wastewater disposal,Moderate Risk,2019-03-19,1970-01-01T12:00:00.000Z
